title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity
Bad Santa 2,5.351,700,2016-11-23,24079268,92,26000000,13.003,"['Comedy', 'Crime', 'Drama', 'Mystery']",4,120.0,0.32028143661210845,0.1921689,0.3202814,0.3202814
Escape from Planet Earth,5.738,700,2013-02-14,74597643,89,40000000,22.704,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",3,90.0,0.5469349361618836,0.4375479,0.4375479,0.328161
Sling Blade,7.537,700,1996-08-30,34100000,135,1200000,19.723,['Drama'],5,150.0,0.49276669165968273,0.1971067,0.4927667,0.4927667
Anna and the King,6.748,700,1999-12-16,113996937,148,75000000,14.761,"['Drama', 'Romance', 'History']",5,180.0,0.37481788876035005,0.1499272,0.3748179,0.3748179
The Guns of Navarone,7.308,699,1961-04-27,28900000,158,6000000,21.499,"['War', 'Action', 'Adventure']",6,180.0,0.5261781398759122,0.4209425,0.4209425,0.3157069
Clouds of Sils Maria,6.641,698,2014-08-20,1851517,124,6600000,8.914,['Drama'],5,150.0,0.14623752732601786,0.058495,0.1462375,0.1462375
Pee-wee's Big Adventure,6.42,698,1985-07-26,40940662,91,6000000,20.97,"['Comedy', 'Adventure']",4,120.0,0.5165994755619628,0.5165995,0.5165995,0.4132796
The Vatican Tapes,5.303,697,2015-07-23,1784763,91,13000000,28.13,"['Thriller', 'Horror']",4,120.0,0.6258067262351845,0.2503227,0.6258067,0.2503227
Bad Company,5.5,697,2002-06-07,65977295,116,70000000,14.354,"['Action', 'Adventure', 'Comedy', 'Thriller']",4,150.0,0.362952527389382,0.290362,0.3629525,0.2177715
"The Adventures of Priscilla, Queen of the Desert",7.226,696,1994-05-31,11224491,104,2000000,14.846,"['Drama', 'Comedy']",4,120.0,0.3772436134791503,0.3017949,0.3772436,0.3772436
Death on the Nile,7.126,696,1978-09-29,14560084,140,7920000,18.563,['Mystery'],5,180.0,0.4688301418759377,0.1875321,0.4688301,0.4688301
Bleed for This,6.813,696,2016-11-04,6174491,116,6000000,9.515,['Drama'],4,150.0,0.17763246404602928,0.071053,0.1776325,0.1776325
The Wind That Shakes the Barley,7.362,695,2006-03-23,22889018,127,6500000,13.024,"['Drama', 'War']",5,150.0,0.3209872375031506,0.1283949,0.2567898,0.3209872
The First Wives Club,6.7,695,1996-09-20,116400000,102,26000000,15.685,['Comedy'],4,120.0,0.4002810641959451,0.4002811,0.4002811,0.4002811
Bait,5.657,694,2012-09-05,32500000,93,30000000,20.362,"['Action', 'Adventure', 'Horror', 'Thriller']",4,120.0,0.5052084864192853,0.4041668,0.5052085,0.2020834
Sleeper,6.901,694,1973-12-17,18344729,87,2000000,10.684,"['Comedy', 'Science Fiction']",3,90.0,0.23199988020882586,0.1855999,0.2319999,0.1855999
Basic Instinct 2,5.072,692,2006-03-29,38629478,114,70000000,29.474,"['Crime', 'Mystery', 'Thriller']",4,120.0,0.6424383838923969,0.2569754,0.6424384,0.5139507
Marmaduke,5.275,692,2010-06-03,83761844,87,50000000,18.74,"['Family', 'Comedy']",3,90.0,0.47260249995021847,0.4726025,0.378082,0.4726025
Flypaper,6.401,692,2011-08-19,3142154,87,5000000,12.057,"['Mystery', 'Comedy', 'Crime']",3,90.0,0.28689517999363856,0.1721371,0.2868952,0.2868952
After the Sunset,6.137,691,2004-11-12,61347797,97,60000000,16.102,"['Action', 'Comedy', 'Crime', 'Drama']",4,120.0,0.4111585091664442,0.3289268,0.4111585,0.3289268
My Best Friend's Girl,5.633,691,2008-09-19,41624687,101,20000000,13.941,"['Romance', 'Comedy']",4,120.0,0.3504678986628785,0.2803743,0.3504679,0.3504679
The Young and Prodigious T.S. Spivet,6.793,691,2013-10-16,9494789,105,33000000,15.229,"['Adventure', 'Drama', 'Family']",4,120.0,0.38795939400508217,0.3103675,0.3103675,0.3103675
Menace II Society,7.525,691,1993-05-26,27900000,97,3500000,19.452,"['Drama', 'Crime']",4,120.0,0.4873360837788413,0.1949344,0.4873361,0.4873361
Red Dawn,6.272,691,1984-08-10,38376497,114,17000000,300.738,"['Action', 'Thriller', 'War', 'Drama']",4,120.0,1.0,0.6,0.8,0.8
Leprechaun,5.572,690,1993-01-08,8556940,91,1000000,24.35,"['Horror', 'Comedy', 'Fantasy']",4,120.0,0.5731594352641418,0.4585275,0.5731594,0.3438957
Body Double,6.733,690,1984-10-25,8801940,114,10000000,20.662,"['Crime', 'Mystery', 'Thriller']",4,120.0,0.5108816512373288,0.2043527,0.5108817,0.4087053
How to Lose Friends & Alienate People,5.978,690,2008-10-02,17286299,110,27000000,10.883,"['Comedy', 'Romance', 'Drama']",4,120.0,0.2404981480234238,0.1442989,0.2404981,0.2404981
Major League,6.897,690,1989-02-16,75000000,107,11000000,16.021,['Comedy'],4,120.0,0.40907370434721435,0.4090737,0.4090737,0.4090737
Money Train,5.836,689,1995-11-21,77224232,110,68000000,17.879,"['Action', 'Comedy', 'Crime']",4,120.0,0.4538145595256662,0.3630516,0.4538146,0.3630516
The Flintstones in Viva Rock Vegas,4.799,689,2000-04-28,59468275,90,83000000,17.809,"['Comedy', 'Family', 'Romance']",4,120.0,0.45223709921443533,0.3617897,0.3617897,0.4522371
Double Team,5.122,687,1997-04-04,48138337,93,30000000,18.863,"['Action', 'Science Fiction']",4,120.0,0.4751976426649232,0.3801581,0.4751976,0.1900791
Arthur,5.576,687,2011-04-08,48147945,110,40000000,14.247,"['Comedy', 'Romance']",4,120.0,0.3597621542558525,0.2878097,0.3597622,0.3597622
Sunshine Cleaning,6.583,687,2008-01-18,16174377,91,5000000,12.256,"['Comedy', 'Drama']",4,120.0,0.2941892547639815,0.2353514,0.2941893,0.2941893
The Pagemaster,6.382,687,1994-11-23,13670688,75,27000000,18.292,"['Family', 'Fantasy', 'Science Fiction', 'Animation']",3,90.0,0.4629657126552153,0.3703726,0.3703726,0.1851863
Life,6.639,687,1999-04-16,73521587,108,80000000,20.541,"['Comedy', 'Crime']",4,120.0,0.5086060029352835,0.4068848,0.508606,0.508606
Lords of Dogtown,7.099,685,2005-06-03,13411957,107,25000000,16.087,['Drama'],4,120.0,0.4107734361102038,0.1643094,0.4107734,0.4107734
Rage,5.262,684,2014-05-09,2424381,98,15000000,14.145,"['Action', 'Crime', 'Thriller']",4,120.0,0.3566924394537645,0.2140155,0.3566924,0.2140155
Kalifornia,6.537,683,1993-06-24,2395231,117,9000000,20.239,"['Thriller', 'Crime']",4,150.0,0.5028520526704995,0.2011408,0.5028521,0.4022816
My Blueberry Nights,6.388,682,2007-11-28,21786738,95,10000000,14.779,"['Drama', 'Romance']",4,120.0,0.37533304664273837,0.1501332,0.375333,0.375333
Don Juan DeMarco,6.679,682,1994-10-12,68792531,97,25000000,15.343,"['Romance', 'Drama', 'Comedy']",4,120.0,0.3910831963178079,0.2346499,0.3910832,0.3910832
99 Homes,6.766,682,2015-09-25,1411927,112,8000000,12.223,['Drama'],4,120.0,0.2929901558448222,0.1171961,0.2929902,0.2929902
Going the Distance,6.1,681,2010-08-27,42045846,102,32000000,11.017,"['Comedy', 'Drama', 'Romance']",4,120.0,0.246109649984544,0.1476658,0.2461096,0.2461096
Lions for Lambs,6.021,681,2007-10-22,64811540,92,35000000,13.499,"['Action', 'Adventure', 'Drama', 'History']",4,120.0,0.33657572628178306,0.2692606,0.3365757,0.2692606
The Paperboy,5.547,681,2012-09-14,1353868,107,12500000,14.628,"['Thriller', 'Drama', 'Mystery']",4,120.0,0.37098660268219413,0.1483946,0.3709866,0.2967893
Anonymous,6.4,681,2011-10-21,15395087,130,30000000,10.696,"['Drama', 'History', 'Thriller']",5,150.0,0.23251804597626974,0.0930072,0.232518,0.1860144
Everything Is Illuminated,7.237,681,2005-09-05,3601974,106,7000000,10.657,"['Comedy', 'Drama']",4,120.0,0.23083128561247912,0.184665,0.2308313,0.2308313
Cat on a Hot Tin Roof,7.644,679,1958-08-29,17570324,108,3000000,12.005,['Drama'],4,120.0,0.2849638957382512,0.1139856,0.2849639,0.2849639
The Party,7.277,679,1968-04-04,2900000,99,1500000,14.968,['Comedy'],4,120.0,0.3806946535787356,0.3806947,0.3806947,0.3806947
Judgment at Nuremberg,8.053,678,1961-12-18,10000000,179,3000000,22.164,['Drama'],6,210.0,0.5378081890959309,0.2151233,0.5378082,0.5378082
Wish I Was Here,6.549,678,2014-07-18,5483299,107,5500000,8.71,"['Drama', 'Comedy']",4,120.0,0.1349588294914048,0.1079671,0.1349588,0.1349588
Whiteout,5.555,677,2009-09-09,17976667,101,40000000,14.962,"['Action', 'Crime', 'Mystery', 'Thriller']",4,120.0,0.3805257646444502,0.2283155,0.3805258,0.3044206
"Ruby Gillman, Teenage Kraken",7.474,677,2023-06-28,43716515,91,70000000,321.777,"['Animation', 'Family', 'Fantasy', 'Comedy']",4,120.0,1.0,1.0,0.8,0.6
City Slickers,6.423,676,1991-06-07,179033791,114,27000000,17.889,"['Comedy', 'Western']",4,120.0,0.45403927519020354,0.3632314,0.3632314,0.4540393
Alex Cross,5.189,676,2012-10-18,30353232,101,45000000,11.238,"['Action', 'Thriller', 'Crime', 'Mystery']",4,120.0,0.25517677283646145,0.1531061,0.2551768,0.2041414
Clash of the Titans,6.857,676,1981-06-12,41092328,118,12000000,23.604,"['Action', 'Adventure', 'Fantasy', 'Romance']",4,150.0,0.5615577581020162,0.4492462,0.5615578,0.3369347
Old Dogs,5.493,675,2009-11-24,96753696,88,35000000,16.326,"['Comedy', 'Family']",3,90.0,0.4168555284380356,0.4168555,0.3334844,0.4168555
The Howling,6.564,675,1981-01-21,17985893,91,1000000,19.573,['Horror'],4,120.0,0.4897725045577932,0.195909,0.4897725,0.195909
Snow Dogs,5.624,675,2002-01-18,81000000,99,35000000,12.064,"['Comedy', 'Family', 'Adventure']",4,120.0,0.2871543504278562,0.2871544,0.2297235,0.2297235
Dave,6.662,674,1993-05-07,92000000,110,28000000,13.425,['Comedy'],4,120.0,0.3341934257689465,0.3341934,0.3341934,0.3341934
Stay Alive,5.829,674,2006-03-24,27105095,85,9000000,16.473,"['Horror', 'Thriller']",3,90.0,0.4205407702650825,0.1682163,0.4205408,0.1682163
House of Sand and Fog,7.144,674,2003-12-19,16942795,126,16500000,15.178,['Drama'],5,150.0,0.3865523012341296,0.1546209,0.3865523,0.3865523
Ricki and the Flash,5.79,673,2015-07-10,41325328,100,18000000,9.179,"['Comedy', 'Drama', 'Music']",4,120.0,0.16040466561217415,0.1283237,0.1283237,0.1604047
The Arrival,5.995,673,1996-05-31,14063331,115,25000000,14.155,"['Science Fiction', 'Thriller']",4,120.0,0.3569946317421304,0.1427979,0.3569946,0.1427979
The Railway Man,6.86,672,2013-12-02,24174885,116,18000000,16.992,"['Drama', 'History']",4,150.0,0.4332269501839983,0.1732908,0.433227,0.433227
Terms of Endearment,7.093,672,1983-11-20,108423749,132,8000000,14.578,"['Drama', 'Comedy']",5,150.0,0.3695348324008264,0.2956279,0.3695348,0.3695348
Rock Star,6.712,672,2001-09-04,19334145,105,57000000,12.868,"['Music', 'Drama', 'Comedy']",4,120.0,0.3157092744975714,0.2525674,0.2525674,0.3157093
Rising Sun,6.132,671,1993-07-30,107198790,125,40000000,15.117,"['Action', 'Drama', 'Thriller']",5,150.0,0.38486142309686766,0.2309169,0.3848614,0.2309169
Hang 'em High,6.835,671,1968-07-31,6800000,114,1800000,24.201,['Western'],4,120.0,0.57087803253225,0.2283512,0.2283512,0.570878
The Boondock Saints II: All Saints Day,5.981,671,2009-11-24,10629321,118,8000000,17.291,"['Action', 'Thriller', 'Crime']",4,150.0,0.4403154720771978,0.2641893,0.4403155,0.2641893
The Kid Who Would Be King,6.114,670,2019-01-16,32140970,120,59000000,15.841,"['Action', 'Adventure', 'Fantasy', 'Family']",5,150.0,0.40439269717038645,0.4043927,0.3235142,0.1617571
Ironclad,6.2,669,2011-03-03,5151023,121,25000000,13.921,"['Romance', 'Adventure', 'Action', 'History']",5,150.0,0.3498514322774086,0.2798811,0.3498514,0.2798811
The Majestic,6.768,669,2001-12-21,37317558,152,72000000,12.965,"['Drama', 'Romance']",6,180.0,0.31900058208676085,0.1276002,0.3190006,0.3190006
A Room with a View,7.014,669,1986-03-07,20966644,117,3000000,22.518,"['Drama', 'Romance']",4,150.0,0.5438222678893236,0.2175289,0.5438223,0.5438223
The Diary of a Teenage Girl,6.589,668,2015-08-07,1477002,102,2000000,9.519,"['Drama', 'Romance']",4,120.0,0.1778328487213705,0.0711331,0.1778328,0.1778328
Jackass Forever,6.876,668,2022-02-01,80340218,96,10000000,23.527,"['Comedy', 'Documentary']",4,120.0,0.5603341923662907,0.4482674,0.4482674,0.5603342
Somewhere,6.062,668,2010-09-03,14788642,98,8000000,9.084,['Drama'],4,120.0,0.15538679838216046,0.0621547,0.1553868,0.1553868
Maximum Overdrive,5.853,668,1986-07-25,7433663,97,10000000,18.713,"['Horror', 'Action', 'Science Fiction']",4,120.0,0.47202996264327174,0.283218,0.47203,0.188812
Black Christmas,6.923,667,1974-10-11,4053000,98,620000,16.175,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.4130260774079389,0.1652104,0.4130261,0.2478156
The Crying Game,6.86,666,1992-09-02,62548947,112,3705538,19.329,"['Crime', 'Drama', 'Thriller']",4,120.0,0.484839771372933,0.1939359,0.4848398,0.3878718
Teeth,5.299,666,2008-01-18,2340110,94,2000000,15.851,"['Comedy', 'Horror']",4,120.0,0.40465451494522864,0.3237236,0.4046545,0.3237236
The Lady in the Van,6.42,665,2015-10-30,41387687,104,6000000,11.069,"['Comedy', 'Drama']",4,120.0,0.2482638414221226,0.1986111,0.2482638,0.2482638
The Marine,5.9,663,2006-10-13,22165608,92,20000000,14.879,['Action'],4,120.0,0.37818062734832214,0.3781806,0.3781806,0.1512723
London Boulevard,5.91,663,2010-11-10,8307227,103,25000000,12.2,"['Drama', 'Crime']",4,120.0,0.29215198029436784,0.1168608,0.292152,0.292152
The Second Best Exotic Marigold Hotel,6.395,661,2015-02-26,85978266,122,10000000,10.218,"['Drama', 'Comedy']",5,150.0,0.2112832653926387,0.1690266,0.2112833,0.2112833
Joe Dirt,5.582,661,2001-04-10,30987695,91,17700000,15.271,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']",4,120.0,0.38911370313574767,0.2334682,0.3891137,0.311291
Hellraiser III: Hell on Earth,5.63,661,1992-09-11,12534961,93,5000000,14.216,['Horror'],4,120.0,0.3588321582069112,0.1435329,0.3588322,0.1435329
True Crime,6.548,660,1999-03-19,16649768,127,55000000,14.875,"['Drama', 'Crime', 'Thriller', 'Mystery']",5,150.0,0.378067190227252,0.1512269,0.3780672,0.3024538
Little Manhattan,7.175,660,2005-09-26,1117920,84,385373,15.466,"['Comedy', 'Romance']",3,90.0,0.3944208251045124,0.3155367,0.3944208,0.3944208
Little,6.847,658,2019-04-04,17399000,108,20000000,13.972,"['Comedy', 'Fantasy', 'Romance']",4,120.0,0.35142120670653887,0.281137,0.3514212,0.281137
The Love Guru,4.153,658,2008-06-20,40854735,87,62000000,16.931,"['Comedy', 'Romance']",3,90.0,0.4317614442700731,0.3454092,0.4317614,0.4317614
Dragon: The Bruce Lee Story,6.902,658,1993-05-07,63513743,120,14000000,18.211,"['Drama', 'History', 'Action']",5,150.0,0.4611915919594923,0.276715,0.4611916,0.3689533
Thirteen Days,7.027,657,2000-12-25,34566746,145,80000000,17.749,"['Drama', 'History', 'Thriller', 'War']",5,180.0,0.4508787539866262,0.1803515,0.360703,0.360703
The Killing Fields,7.506,656,1984-11-23,34700291,142,14400000,12.318,"['Drama', 'History', 'War']",5,180.0,0.2964310313706279,0.1185724,0.2371448,0.296431
Sicko,7.348,656,2007-05-18,24538513,123,9000000,13.979,"['Documentary', 'Comedy', 'Drama']",5,150.0,0.35163609835114473,0.2109817,0.2813089,0.3516361
The Lawnmower Man,5.54,655,1992-03-05,32100816,108,10000000,13.087,"['Science Fiction', 'Horror']",4,120.0,0.32309599014605506,0.1292384,0.323096,0.1292384
The Fog,4.482,655,2005-10-14,46201432,100,18000000,15.703,"['Horror', 'Thriller']",4,120.0,0.4007581185418381,0.1603032,0.4007581,0.1603032
Bananas,6.674,654,1971-04-28,11833696,82,2000000,14.274,['Comedy'],3,90.0,0.3605700618329306,0.3605701,0.3605701,0.3605701
The Exorcist III,6.2,654,1990-08-17,39024251,110,9300000,29.093,"['Horror', 'Mystery']",4,120.0,0.6378209011112123,0.2551284,0.6378209,0.5102567
Dead Calm,6.54,654,1989-04-07,7825000,96,10400000,14.906,"['Thriller', 'Horror']",4,120.0,0.37894531856696057,0.1515781,0.3789453,0.1515781
Bringing Down the House,5.989,654,2003-03-07,132675402,105,20000000,17.435,"['Comedy', 'Drama']",4,120.0,0.4436743691335962,0.3549395,0.4436744,0.4436744
Reality Bites,6.553,653,1994-02-18,20079850,99,11500000,13.459,"['Drama', 'Comedy', 'Romance']",4,120.0,0.3352900622278418,0.201174,0.3352901,0.3352901
Cleopatra,7.1,653,1963-06-12,71000000,248,44000000,20.828,"['Drama', 'History', 'Romance']",9,300.0,0.5139765282926734,0.2055906,0.5139765,0.5139765
Sherlock Gnomes,5.646,653,2018-03-15,90497778,86,59000000,13.52,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']",3,90.0,0.33724876442908225,0.269799,0.269799,0.2023493
Teenage Mutant Ninja Turtles: Mutant Mayhem,7.328,652,2023-07-31,172000000,100,70000000,484.876,"['Animation', 'Comedy', 'Action']",4,120.0,1.0,1.0,0.8,0.6
Fireproof,7.617,652,2008-09-26,33456317,122,500000,25.501,['Drama'],5,150.0,0.5902147245852449,0.2360859,0.5902147,0.5902147
Swingers,6.878,651,1996-10-18,4505922,96,200000,17.679,['Comedy'],4,120.0,0.44928667939734507,0.4492867,0.4492867,0.4492867
Down with Love,6.1,650,2003-05-08,20298207,101,35000000,15.649,"['Comedy', 'Romance']",4,120.0,0.39932487390310156,0.3194599,0.3993249,0.3993249
The Empty Man,6.162,650,2020-10-22,4796993,137,16000000,28.287,"['Horror', 'Mystery', 'Thriller']",5,150.0,0.6278000429579227,0.25112,0.6278,0.37668
Shut In,5.294,650,2016-11-11,13082071,91,10000000,11.755,"['Drama', 'Thriller']",4,120.0,0.27552780840315816,0.1102111,0.2755278,0.2204222
Undisputed,6.506,649,2002-07-17,14946150,96,20000000,20.729,"['Drama', 'Crime']",4,120.0,0.5121345334818005,0.2048538,0.5121345,0.5121345
The Company Men,6.536,649,2010-10-21,4882577,104,15000000,9.532,['Drama'],4,120.0,0.17848335558546302,0.0713933,0.1784834,0.1784834
Much Ado About Nothing,6.929,649,1993-05-07,22551000,111,11000000,17.27,"['Drama', 'Comedy', 'Romance']",4,120.0,0.4398226836341633,0.2638936,0.4398227,0.4398227
Casino Royale,5.279,649,1967-04-13,41744718,131,12000000,20.508,"['Adventure', 'Action', 'Comedy']",5,150.0,0.507982447943078,0.5079824,0.5079824,0.3047895
Watcher,6.512,647,2022-06-03,2543216,96,5000000,31.143,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.6618257267842667,0.2647303,0.6618257,0.3970954
Nick of Time,6.171,645,1995-11-22,8175346,90,33000000,16.088,"['Thriller', 'Crime', 'Action']",4,120.0,0.4107991217706492,0.2464795,0.4107991,0.2464795
TransSiberian,6.378,645,2008-01-18,5926410,111,15000000,12.655,"['Thriller', 'Crime', 'Mystery']",4,120.0,0.30836996008900686,0.123348,0.30837,0.246696
15 Minutes,5.938,644,2001-03-01,56359980,120,60000000,11.937,"['Action', 'Crime', 'Thriller']",5,150.0,0.2824222334438739,0.1694533,0.2824222,0.1694533
Jersey Boys,6.788,644,2014-06-18,67347013,134,40000000,13.329,"['Music', 'Drama']",5,150.0,0.3310778977282459,0.2648623,0.2648623,0.3310779
Driven,5.124,644,2001-04-27,54744738,116,94000000,17.313,"['Action', 'Drama']",4,150.0,0.44083091710531586,0.3526647,0.4408309,0.3526647
Cool World,5.535,644,1992-07-10,14110589,102,30000000,18.283,"['Animation', 'Comedy', 'Fantasy']",4,120.0,0.4627690775039397,0.4627691,0.3702153,0.2776614
A Walk in the Woods,6.051,643,2015-09-02,37461274,104,8000000,9.61,"['Adventure', 'Comedy', 'Drama']",4,120.0,0.1823627037298829,0.1458902,0.1823627,0.1458902
Wonder Park,6.48,643,2019-03-13,119559110,86,100000000,18.736,"['Comedy', 'Animation', 'Adventure', 'Family', 'Fantasy']",3,90.0,0.4725177451821395,0.4725177,0.3780142,0.2835106
Batman: Gotham by Gaslight,6.675,643,2018-01-12,3469151,78,1000000,11.864,"['Thriller', 'Action', 'Animation', 'Science Fiction']",3,90.0,0.2796730765055008,0.2237385,0.2237385,0.1118692
The American President,6.579,642,1995-11-17,107879496,114,62000000,18.397,"['Comedy', 'Drama', 'Romance']",4,120.0,0.46525081944546287,0.2791505,0.4652508,0.4652508
Take the Lead,6.9,642,2006-03-17,65742992,108,30000000,17.733,"['Comedy', 'Music', 'Drama']",4,120.0,0.45051555025431556,0.3604124,0.3604124,0.4505156
U Turn,6.609,642,1997-10-03,6682098,125,19000000,13.745,"['Crime', 'Drama', 'Thriller']",5,150.0,0.3443775933247868,0.137751,0.3443776,0.2755021
Tulip Fever,6.527,641,2017-07-13,9204549,107,25000000,12.868,"['Drama', 'Romance']",4,120.0,0.3157092744975714,0.1262837,0.3157093,0.3157093
Where the Heart Is,7.13,640,2000-04-27,33771174,120,15000000,15.871,"['Comedy', 'Drama', 'Romance']",5,150.0,0.4051775241894507,0.2431065,0.4051775,0.4051775
Belle,7.166,640,2013-05-01,16505460,105,10900000,14.449,['Drama'],4,120.0,0.36575992704133187,0.146304,0.3657599,0.3657599
Twilight Zone: The Movie,6.446,640,1983-06-24,29450919,101,10000000,23.232,"['Horror', 'Fantasy', 'Science Fiction']",4,120.0,0.5555997096250795,0.3333598,0.5555997,0.2222399
The King's Daughter,7.12,640,2022-01-21,2182492,94,40500000,15.721,"['Fantasy', 'Adventure', 'Family']",4,120.0,0.4012344814489907,0.4012345,0.3209876,0.1604938
It Could Happen to You,6.5,639,1994-07-29,37939757,101,20000000,15.127,"['Comedy', 'Drama', 'Romance']",4,120.0,0.3851392078565339,0.2310835,0.3851392,0.3851392
The Company You Keep,6.1,639,2012-09-06,20014680,121,2000000,14.153,"['Drama', 'Thriller']",5,150.0,0.3569342149566215,0.1427737,0.3569342,0.2855474
